Heure Locale	Origine	Compagnie	N° de Vol	Statut	N° du jour	N° du mois	Année
05:20:00	NIAMEY	TUNISAIR	TU400	ATTERRI 05:46	17	4	2022
05:45:00	LE CAIRE	TUNISAIR	TU814	ATTERRI 05:51	17	4	2022
07:10:00	NOUAKCHOTT	MAURITANIA AIRLINES	L6116	ATTERRI 08:55	17	4	2022
08:15:00	PARIS ORLY	TRANSAVIA FRANCE	TO3764	ATTERRI 08:15	17	4	2022
08:45:00	MISRATE	AFRIQIYAH AIRWAYS	8U490	ATTERRI 10:12	17	4	2022
08:50:00	MISRATE	EXPRESS AIR CARGO	7A9018	CARGO	17	4	2022
09:15:00	ISTANBUL	TURKISH AIRLINES	TK661	ATTERRI 09:01	17	4	2022
09:35:00	JEDDAH	ETIHAD AIRWAYS	EY3403	ATTERRI 09:50	17	4	2022
09:35:00	ROME	ITALIA TRANSPORTO AEREO	AZ864	ATTERRI 09:32	17	4	2022
09:35:00	JEDDAH	SAUDI ARABIAN AIRLINES	SV365	ATTERRI 09:50	17	4	2022
09:50:00	DJERBA	TUNISAIR EXPRESS	UG003	ATTERRI 09:42	17	4	2022
10:10:00	BENGHAZI	BERNIQ AIRWAYS	NB101	ATTERRI 10:11	17	4	2022
10:35:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 10:36	17	4	2022
10:35:00	FRANCFORT	LUFTHANSA PASSENGER	LH1322	ATTERRI 11:03	17	4	2022
10:40:00	PARIS CDG	AIR FRANCE	AF1284	ATTERRI 10:38	17	4	2022
10:50:00	CASABLANCA	ROYAL AIR MAROC	AT570	ATTERRI 11:11	17	4	2022
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	17	4	2022
11:00:00	MARSEILLE	TUNISAIR	TU931	ATTERRI 10:56	17	4	2022
11:40:00	ROME	TUNISAIR	TU753	ATTERRI 11:26	17	4	2022
11:45:00	PARIS ORLY	TUNISAIR	TU717	ATTERRI 11:36	17	4	2022
11:55:00	DUBAI	EMIRATES AIRLINE	EK747	ATTERRI 12:15	17	4	2022
11:55:00	DUBAI	TUNISAIR	TU147	ATTERRI 12:15	17	4	2022
12:05:00	LYON	NOUVEL AIR	BJ599	ATTERRI 11:56	17	4	2022
12:05:00	JEDDAH	SAUDI ARABIAN AIRLINES	SV9667	ATTERRI 12:33	17	4	2022
12:25:00	VENISE	TUNISAIR	TU473	ATTERRI 12:41	17	4	2022
12:35:00	AMMAN	ROYAL JORDANIAN AIRLINES	RJ551	ATTERRI 12:56	17	4	2022
12:35:00	MILAN	TUNISAIR	TU757	ATTERRI 12:25	17	4	2022
13:20:00	SFAX - THYNA	TUNISAIR EXPRESS	UG021	ATTERRI 13:00	17	4	2022
13:30:00	MALTE	TUNISAIR EXPRESS	UG1301	ATTERRI 13:15	17	4	2022
13:30:00	DOHA	QATAR AIRWAYS	QR1399	ATTERRI 13:43	17	4	2022
13:40:00	FRANCFORT	TUNISAIR	TU745	ATTERRI 14:06	17	4	2022
14:00:00	BRUXELLES	TUNISAIR	TU789	ATTERRI 13:45	17	4	2022
14:05:00	PARIS ORLY	TUNISAIR	TU719	ATTERRI 14:22	17	4	2022
14:15:00	BRUXELLES	NOUVEL AIR	BJ397	ATTERRI 14:13	17	4	2022
14:30:00	MITIGA	LIBYAN WINGS	YL810	ATTERRI 14:18	17	4	2022
15:35:00	ISTANBUL	TUNISAIR	TU215	ATTERRI 15:54	17	4	2022
16:00:00	ISTANBUL	TURKISH AIRLINES	TK663	ATTERRI 15:51	17	4	2022
16:20:00	TECH TUNISAIR	TUNISAIR	TU9004	ATTERRI 17:30	17	4	2022
16:40:00	NICE	TUNISAIR	TU997	ATTERRI 16:25	17	4	2022
17:00:00	TOZEUR - NEFTA	TUNISAIR EXPRESS	UG031	ATTERRI 17:39	17	4	2022
17:30:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 17:42	17	4	2022
17:30:00	TOULOUSE	TUNISAIR	TU283	ATTERRI 17:10	17	4	2022
17:45:00	PARIS ORLY	TRANSAVIA FRANCE	TO8074	ATTERRI 18:44	17	4	2022
17:45:00	PARIS CDG	AIR FRANCE	AF1184	ATTERRI 18:13	17	4	2022
18:10:00	ALGER	AIR ALGERIE	AH4002	ATTERRI 17:59	17	4	2022
18:40:00	BENGHAZI	AFRIQIYAH AIRWAYS	8U452	ANNULE	17	4	2022
18:55:00	GENEVE	TUNISAIR	TU701	ATTERRI 18:36	17	4	2022
19:00:00	MISRATE	EXPRESS AIR CARGO	7A9020	ATTERRI 20:05	17	4	2022
19:05:00	MITIGA	AFRIQIYAH AIRWAYS	8U454	ATTERRI 18:53	17	4	2022
19:10:00	NANTES	TRANSAVIA FRANCE	TO7524	ATTERRI 19:22	17	4	2022
19:50:00	LYON	TUNISAIR	TU851	ATTERRI 20:16	17	4	2022
20:30:00	NICE	NOUVEL AIR	BJ717	ATTERRI 20:13	17	4	2022
20:40:00	TECH TUNISAIR	TUNISAIR	TU9006	ATTERRI 20:40	17	4	2022
20:45:00	LYON	TRANSAVIA FRANCE	TO4808	ATTERRI 20:39	17	4	2022
21:25:00	PARIS CDG	NOUVEL AIR	BJ521	ATTERRI 21:24	17	4	2022
21:55:00	PARIS ORLY	TUNISAIR	TU723	ATTERRI 21:28	17	4	2022
22:20:00	NICE	TUNISAIR	TU999	ATTERRI 22:11	17	4	2022
22:25:00	ALGER	TUNISAIR	TU8289	ATTERRI 22:31	17	4	2022
23:00:00	TECH TUNISAIR	TUNISAIR	TU9001	ATTERRI 23:00	17	4	2022
23:15:00	PARIS ORLY	TUNISAIR	TU725	ATTERRI 23:14	17	4	2022
23:15:00	MITIGA	LIBYAN ARAB AIRLINES	LN304A	ANNULE	17	4	2022
00:20:00	BARCELONE	TUNISAIR	TU515	ATTERRI 00:53	18	4	2022
00:35:00	MADRID	AIR EUROPA	UX1115	ATTERRI 00:23	18	4	2022
01:50:00	MALTE	LUFTHANSA CARGO GERMANY	LH18300	ATTERRI 01:58	18	4	2022
02:35:00	MADRID	TUNISAIR	TU607	ATTERRI 02:11	18	4	2022
03:30:00	ISTANBUL	TURKISH AIRLINES	TK6331	ATTERRI 03:50	18	4	2022
05:05:00	NOUAKCHOTT	TUNISAIR	TU564	ATTERRI 04:58	18	4	2022
05:10:00	CASABLANCA	TUNISAIR	TU706	ATTERRI 05:06	18	4	2022
06:45:00	JEDDAH	SAUDI ARABIAN AIRLINES	SV9681	ATTERRI 07:12	18	4	2022
06:55:00	LYON	TRANSAVIA FRANCE	TO9870	ATTERRI 06:45	18	4	2022
07:20:00	JEDDAH	TUNISAIR	TU1716	ATTERRI 07:24	18	4	2022
08:10:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 08:36	18	4	2022
08:30:00	PARIS CDG	EXPRESS AIR CARGO	7A111	CARGO	18	4	2022
08:50:00	PARIS CDG	AIR FRANCE	AF1084	ATTERRI 08:35	18	4	2022
09:15:00	MITIGA	LIBYAN ARAB AIRLINES	LN302	ATTERRI 09:16	18	4	2022
09:30:00	JEDDAH	ETIHAD AIRWAYS	EY3403	ATTERRI 10:05	18	4	2022
09:30:00	JEDDAH	SAUDI ARABIAN AIRLINES	SV365	ATTERRI 10:05	18	4	2022
09:35:00	ROME	ITALIA TRANSPORTO AEREO	AZ864	ATTERRI 09:26	18	4	2022
09:50:00	DJERBA	TUNISAIR EXPRESS	UG003	ATTERRI 09:51	18	4	2022
10:25:00	FRANCFORT	LUFTHANSA PASSENGER	LH1322	ATTERRI 10:15	18	4	2022
10:35:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 11:00	18	4	2022
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	18	4	2022
10:40:00	PARIS CDG	AIR FRANCE	AF1284	ATTERRI 10:30	18	4	2022
10:55:00	NICE	TUNISAIR	TU997	ATTERRI 10:51	18	4	2022
11:00:00	MARSEILLE	TUNISAIR	TU931	ATTERRI 11:11	18	4	2022
11:20:00	MARSEILLE	TWINJET	T7117	ATTERRI 09:41	18	4	2022
12:05:00	BENGHAZI	TUNISAIR	TU418	ATTERRI 12:51	18	4	2022
12:25:00	LYON	TUNISAIR	TU751	ATTERRI 12:46	18	4	2022
12:35:00	AMMAN	ROYAL JORDANIAN AIRLINES	RJ551	ATTERRI 12:36	18	4	2022
12:35:00	MILAN	TUNISAIR	TU757	ATTERRI 12:41	18	4	2022
13:05:00	PARIS CDG	NOUVEL AIR	BJ511	ATTERRI 13:06	18	4	2022
13:25:00	ISTANBUL	NOUVEL AIR	BJ641	ATTERRI 13:18	18	4	2022
13:35:00	DOHA	QATAR AIRWAYS	QR1399	ATTERRI 13:40	18	4	2022
13:45:00	PALERME	TUNISAIR EXPRESS	UG1759	ATTERRI 13:40	18	4	2022
13:55:00	LYON	NOUVEL AIR	BJ599	ATTERRI 11:54	18	4	2022
14:05:00	PARIS ORLY	TUNISAIR	TU719	ATTERRI 13:40	18	4	2022
14:30:00	MITIGA	LIBYAN WINGS	YL810	ATTERRI 14:20	18	4	2022
14:45:00	BENGHAZI	LIBYAN ARAB AIRLINES	LN306	ANNULE	18	4	2022
14:50:00	NAPOLI CAPODI	TUNISAIR EXPRESS	UG1731	ATTERRI 14:28	18	4	2022
16:00:00	ISTANBUL	TURKISH AIRLINES	TK663	ATTERRI 15:52	18	4	2022
16:15:00	ALGER	TUNISAIR	TU375	ATTERRI 16:15	18	4	2022
16:20:00	MITIGA	TUNISAIR	TU404	ATTERRI 17:39	18	4	2022
16:20:00	MARSEILLE	TUNISAIR	TU903	ATTERRI 16:08	18	4	2022
16:45:00	CONSTANTINE	TUNISAIR EXPRESS	UG1361	ANNULE	18	4	2022
16:55:00	CASABLANCA	ROYAL AIR MAROC	AT572	ATTERRI 16:45	18	4	2022
17:25:00	GENEVE	TUNISAIR	TU701	ATTERRI 17:07	18	4	2022
17:45:00	TOULOUSE	NOUVEL AIR	BJ515	ATTERRI 17:32	18	4	2022
17:45:00	PARIS ORLY	TRANSAVIA FRANCE	TO8074	ATTERRI 18:01	18	4	2022
18:00:00	STRASBOURG	TUNISAIR	TU247	ATTERRI 18:35	18	4	2022
18:10:00	ALGER	AIR ALGERIE	AH4002	ATTERRI 18:11	18	4	2022
19:00:00	MUNICH	TUNISAIR	TU543	ATTERRI 18:50	18	4	2022
19:05:00	MITIGA	AFRIQIYAH AIRWAYS	8U454	ATTERRI 00:49	18	4	2022
19:15:00	JEDDAH	SAUDI ARABIAN AIRLINES	SV9667	ATTERRI 19:19	18	4	2022
19:20:00	MEDINE	NOUVEL AIR	BJ4521	ATTERRI 20:07	18	4	2022
20:15:00	MONASTIR	TUNISAIR	TU9051	ATTERRI 22:27	18	4	2022
20:45:00	STRASBOURG	NOUVEL AIR	BJ577	ATTERRI 20:58	18	4	2022
21:30:00	DUESSELDORF	TUNISAIR	TU527	ATTERRI 21:21	18	4	2022
21:55:00	MITIGA	LIBYAN ARAB AIRLINES	LN304	ATTERRI 21:53	18	4	2022
21:55:00	PARIS ORLY	TUNISAIR	TU723	ATTERRI 21:33	18	4	2022
23:15:00	PARIS ORLY	TUNISAIR	TU725	ATTERRI 22:55	18	4	2022
23:35:00	FRANCFORT	LUFTHANSA PASSENGER	LH1326	ATTERRI 23:19	18	4	2022
00:40:00	ISTANBUL	TUNISAIR	TU217	ATTERRI 01:45	19	4	2022
01:15:00	COLOGNE	EUROWINGS	EW382	ATTERRI 01:14	19	4	2022
01:25:00	TANGA	EXPRESS AIR CARGO	7A9026	ATTERRI 01:31	19	4	2022
04:45:00	JEDDAH	TUNISAIR	TU1914	ATTERRI 05:40	19	4	2022
05:10:00	JEDDAH	TUNISAIR	TU1714	ATTERRI 05:25	19	4	2022
05:40:00	BENGHAZI	AFRIQIYAH AIRWAYS	8U452	ATTERRI 06:53	19	4	2022
07:00:00	MEDINE	NOUVEL AIR	BJ4523	ATTERRI 08:06	19	4	2022
07:20:00	JEDDAH	TUNISAIR	TU1716	ATTERRI 07:27	19	4	2022
07:25:00	NANTES	TRANSAVIA FRANCE	TO9960	ATTERRI 07:12	19	4	2022
07:35:00	PARIS ORLY	TRANSAVIA FRANCE	TO3772	ATTERRI 07:25	19	4	2022
07:40:00	PARIS CDG	EXPRESS AIR CARGO	7A111	ATTERRI 08:57	19	4	2022
08:30:00	ALGER	AIR ALGERIE	AH4000	ATTERRI 08:22	19	4	2022
08:50:00	PARIS CDG	AIR FRANCE	AF1084	ATTERRI 08:40	19	4	2022
09:15:00	ISTANBUL	TURKISH AIRLINES	TK661	ATTERRI 08:56	19	4	2022
09:35:00	JEDDAH	SAUDI ARABIAN AIRLINES	SV365	ATTERRI 09:58	19	4	2022
09:35:00	JEDDAH	ETIHAD AIRWAYS	EY3403	ATTERRI 09:58	19	4	2022
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	19	4	2022
09:50:00	BENGHAZI	BERNIQ AIRWAYS	NB101	ATTERRI 09:11	19	4	2022
09:50:00	DJERBA	TUNISAIR EXPRESS	UG003	ATTERRI 10:06	19	4	2022
09:55:00	MARSEILLE	INTAIRLINE	01117	ATTERRI 09:36	19	4	2022
10:35:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 11:11	19	4	2022
10:40:00	PARIS CDG	AIR FRANCE	AF1284	ATTERRI 10:37	19	4	2022
11:35:00	ROME	TUNISAIR	TU753	ATTERRI 11:40	19	4	2022
11:45:00	PARIS ORLY	TUNISAIR	TU717	ATTERRI 11:31	19	4	2022
12:00:00	LYON	NOUVEL AIR	BJ599	ATTERRI 12:30	19	4	2022
12:25:00	LYON	TUNISAIR	TU751	ATTERRI 12:11	19	4	2022
12:25:00	MITIGA	LIBYAN ARAB AIRLINES	LN302	ATTERRI 12:25	19	4	2022
12:35:00	MILAN	TUNISAIR	TU757	ATTERRI 12:31	19	4	2022
12:45:00	VIENNE	TUNISAIR	TU643	ATTERRI 14:18	19	4	2022
13:00:00	PARIS CDG	NOUVEL AIR	BJ511	ATTERRI 13:04	19	4	2022
13:35:00	DOHA	QATAR AIRWAYS	QR1399	ATTERRI 13:29	19	4	2022
13:50:00	MISRATE	LIBYAN ARAB AIRLINES	LN300	ATTERRI 21:50	19	4	2022
14:00:00	BRUXELLES	TUNISAIR	TU789	ATTERRI 14:02	19	4	2022
14:05:00	PARIS ORLY	TUNISAIR	TU719	ATTERRI 14:12	19	4	2022
14:10:00	CASABLANCA	TUNISAIR	TU712	ATTERRI 14:06	19	4	2022
14:25:00	MARSEILLE	TRANSAVIA FRANCE	TO8040	ATTERRI 14:40	19	4	2022
14:30:00	MITIGA	LIBYAN WINGS	YL810	ATTERRI 14:30	19	4	2022
15:10:00	ISTANBUL	TUNISAIR	TU215	ATTERRI 15:58	19	4	2022
16:15:00	ALGER	TUNISAIR	TU375	ATTERRI 16:00	19	4	2022
17:30:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 17:46	19	4	2022
17:55:00	MARSEILLE	TUNISAIR	TU903	ATTERRI 17:26	19	4	2022
18:55:00	GENEVE	TUNISAIR	TU701	ATTERRI 18:56	19	4	2022
20:15:00	JEDDAH	SAUDI ARABIAN AIRLINES	SV9681	ATTERRI 21:27	19	4	2022
20:50:00	LONDON LHR.	TUNISAIR	TU791	ATTERRI 20:48	19	4	2022
21:00:00	CAGLIARI ELMAS	TUNISAIR EXPRESS	UG1031	ATTERRI 21:03	19	4	2022
21:35:00	NICE	TUNISAIR	TU999	ATTERRI 21:15	19	4	2022
21:55:00	PARIS ORLY	TUNISAIR	TU723	ATTERRI 22:00	19	4	2022
22:35:00	LONDON GATWICK	NOUVEL AIR	BJ845	ATTERRI 22:39	19	4	2022
01:15:00	MEDINE	NOUVEL AIR	BJ4231	ATTERRI 01:38	20	4	2022
01:30:00	JEDDAH	NOUVEL AIR	BJ4075	ATTERRI 02:24	20	4	2022
03:25:00	AGADIR	EXPRESS AIR CARGO	7A9026	ATTERRI 03:13	20	4	2022
03:30:00	BAMAKO	TUNISAIR	TU395	ATTERRI 03:16	20	4	2022
06:55:00	LYON	TRANSAVIA FRANCE	TO9870	ATTERRI 06:48	20	4	2022
07:15:00	JEDDAH	TUNISAIR	TU1716	ATTERRI 07:45	20	4	2022
07:40:00	PARIS CDG	EXPRESS AIR CARGO	7A111	ATTERRI 08:45	20	4	2022
07:45:00	JEDDAH	TUNISAIR	TU1914	ATTERRI 07:32	20	4	2022
08:10:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 08:08	20	4	2022
09:15:00	ISTANBUL	TURKISH AIRLINES	TK661	ATTERRI 09:15	20	4	2022
09:35:00	JEDDAH	ETIHAD AIRWAYS	EY3403	ATTERRI 10:43	20	4	2022
09:35:00	JEDDAH	SAUDI ARABIAN AIRLINES	SV365	ATTERRI 10:43	20	4	2022
09:35:00	ROME	ITALIA TRANSPORTO AEREO	AZ864	ATTERRI 09:57	20	4	2022
09:50:00	DJERBA	TUNISAIR EXPRESS	UG003	ATTERRI 09:37	20	4	2022
09:55:00	MARSEILLE	INTAIRLINE	01117	ATTERRI 09:52	20	4	2022
10:25:00	PARIS ORLY	TRANSAVIA FRANCE	TO4074	ATTERRI 10:36	20	4	2022
10:30:00	FRANCFORT	LUFTHANSA PASSENGER	LH1322	ATTERRI 10:35	20	4	2022
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	20	4	2022
10:35:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 10:45	20	4	2022
10:40:00	PARIS CDG	AIR FRANCE	AF1284	ATTERRI 11:18	20	4	2022
10:50:00	CASABLANCA	ROYAL AIR MAROC	AT570	ATTERRI 10:46	20	4	2022
11:00:00	MARSEILLE	TUNISAIR	TU931	ATTERRI 11:10	20	4	2022
11:00:00	NICE	TUNISAIR	TU997	ATTERRI 10:55	20	4	2022
11:45:00	PARIS ORLY	TUNISAIR	TU717	ATTERRI 11:30	20	4	2022
11:55:00	DUBAI	EMIRATES AIRLINE	EK747	ATTERRI 12:14	20	4	2022
11:55:00	DUBAI	TUNISAIR	TU147	ATTERRI 12:14	20	4	2022
12:05:00	BOLOGNE	TUNISAIR	TU363	ATTERRI 12:20	20	4	2022
12:25:00	LYON	TUNISAIR	TU751	ATTERRI 12:25	20	4	2022
12:35:00	MILAN	TUNISAIR	TU757	ATTERRI 12:45	20	4	2022
12:35:00	AMMAN	ROYAL JORDANIAN AIRLINES	RJ551	ATTERRI 12:35	20	4	2022
12:45:00	PARIS CDG	NOUVEL AIR	BJ511	ATTERRI 13:38	20	4	2022
13:30:00	MALTE	TUNISAIR EXPRESS	UG1301	ATTERRI 13:17	20	4	2022
13:35:00	DOHA	QATAR AIRWAYS	QR1399	ATTERRI 13:22	20	4	2022
13:50:00	FRANCFORT	TUNISAIR	TU745	ATTERRI 13:55	20	4	2022
14:05:00	PARIS ORLY	TUNISAIR	TU719	ATTERRI 15:30	20	4	2022
14:10:00	STRASBOURG	NOUVEL AIR	BJ577	ATTERRI 14:20	20	4	2022
14:30:00	MITIGA	LIBYAN WINGS	YL810	ATTERRI 14:26	20	4	2022
15:10:00	MEDINE	NOUVEL AIR	BJ4567	ATTERRI 16:54	20	4	2022
15:45:00	ALGER	TUNISAIR	TU375	ATTERRI 16:00	20	4	2022
16:25:00	ALGER	AIR ALGERIE	AH4838	ATTERRI 16:15	20	4	2022
16:35:00	BARCELONE	TUNISAIR	TU515	ATTERRI 16:40	20	4	2022
16:55:00	MITIGA	TUNISAIR	TU404	ATTERRI 17:06	20	4	2022
17:30:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 17:32	20	4	2022
17:35:00	TOULOUSE	TUNISAIR	TU283	ATTERRI 17:50	20	4	2022
17:45:00	PARIS CDG	AIR FRANCE	AF1184	ATTERRI 18:11	20	4	2022
18:10:00	ALGER	AIR ALGERIE	AH4002	ATTERRI 18:03	20	4	2022
19:15:00	NICE	NOUVEL AIR	BJ587	ATTERRI 19:07	20	4	2022
19:40:00	NOUAKCHOTT	MAURITANIA AIRLINES	L6116	ATTERRI 23:15	20	4	2022
20:40:00	MADRID	TUNISAIR	TU607	ATTERRI 20:40	20	4	2022
21:05:00	MARSEILLE	NOUVEL AIR	BJ517	ATTERRI 22:13	20	4	2022
21:20:00	PARIS ORLY	TUNISAIR	TU723	ATTERRI 21:30	20	4	2022
21:30:00	DUESSELDORF	TUNISAIR	TU527	ATTERRI 21:21	20	4	2022
23:15:00	MITIGA	LIBYAN ARAB AIRLINES	LN304	ATTERRI 23:10	20	4	2022
23:35:00	FRANCFORT	LUFTHANSA PASSENGER	LH1326A	ATTERRI 23:51	20	4	2022
00:00:00	TECH TUNISAIR	TUNISAIR	TUHH	ATTERRI 00:00	21	4	2022
03:50:00	MEDINE	NOUVEL AIR	BJ4887	ATTERRI 05:14	21	4	2022
06:55:00	LYON	TRANSAVIA FRANCE	TO9870	ATTERRI 06:48	21	4	2022
07:15:00	JEDDAH	TUNISAIR	TU1716	ATTERRI 07:51	21	4	2022
07:40:00	PARIS CDG	EXPRESS AIR CARGO	7A111	CARGO	21	4	2022
07:55:00	PARIS ORLY	TRANSAVIA FRANCE	TO4074	ATTERRI 08:15	21	4	2022
08:30:00	ALGER	AIR ALGERIE	AH4000	ATTERRI 08:34	21	4	2022
08:40:00	CHARLEROI	TUI FLY	TB2741	ATTERRI 08:41	21	4	2022
09:15:00	MITIGA	LIBYAN ARAB AIRLINES	LN302	ATTERRI 09:20	21	4	2022
09:35:00	ROME	ITALIA TRANSPORTO AEREO	AZ864	ATTERRI 09:38	21	4	2022
09:35:00	JEDDAH	ETIHAD AIRWAYS	EY3403	ATTERRI 09:54	21	4	2022
09:35:00	JEDDAH	SAUDI ARABIAN AIRLINES	SV365	ATTERRI 09:54	21	4	2022
09:50:00	DJERBA	TUNISAIR EXPRESS	UG003	ATTERRI 09:46	21	4	2022
09:55:00	MARSEILLE	INTAIRLINE	01117	ATTERRI 10:21	21	4	2022
10:35:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 11:25	21	4	2022
10:35:00	PARIS CDG	AIR FRANCE	AF1284	ATTERRI 11:29	21	4	2022
10:55:00	NICE	TUNISAIR	TU997	ATTERRI 11:58	21	4	2022
11:45:00	PARIS ORLY	TUNISAIR	TU717	ATTERRI 12:48	21	4	2022
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	21	4	2022
12:00:00	BENGHAZI	TUNISAIR	TU418	ATTERRI 12:25	21	4	2022
12:05:00	LUXEMBOURG	LUXAIR	LG133	ATTERRI 12:28	21	4	2022
12:25:00	LYON	TUNISAIR	TU751	ATTERRI 12:15	21	4	2022
12:35:00	MILAN	TUNISAIR	TU757	ATTERRI 13:03	21	4	2022
12:40:00	LYON	NOUVEL AIR	BJ599	ATTERRI 12:36	21	4	2022
13:15:00	PALERME	TUNISAIR EXPRESS	UG1759	ATTERRI 13:42	21	4	2022
13:20:00	SFAX - THYNA	TUNISAIR EXPRESS	UG021	ATTERRI 13:15	21	4	2022
13:30:00	DOHA	QATAR AIRWAYS	QR1399	ATTERRI 13:38	21	4	2022
13:45:00	TOULOUSE	NOUVEL AIR	BJ515	ATTERRI 13:49	21	4	2022
13:50:00	MISRATE	LIBYAN ARAB AIRLINES	LN300	ANNULE	21	4	2022
14:00:00	BRUXELLES	TUNISAIR	TU789	ATTERRI 14:10	21	4	2022
14:05:00	PARIS ORLY	TUNISAIR	TU719	ATTERRI 15:04	21	4	2022
14:10:00	CASABLANCA	TUNISAIR	TU712	ATTERRI 14:45	21	4	2022
14:30:00	MITIGA	LIBYAN WINGS	YL810	ATTERRI 21:21	21	4	2022
14:50:00	MISRATE	AFRIQIYAH AIRWAYS	8U490	ATTERRI 00:26	21	4	2022
15:05:00	ISTANBUL	TUNISAIR	TU215	ATTERRI 20:52	21	4	2022
15:45:00	ALGER	TUNISAIR	TU375	ATTERRI 17:31	21	4	2022
16:00:00	ISTANBUL	TURKISH AIRLINES	TK663	ATTERRI 16:11	21	4	2022
16:15:00	MITIGA	TUNISAIR	TU404	ANNULE	21	4	2022
16:55:00	CASABLANCA	ROYAL AIR MAROC	AT572	ATTERRI 16:51	21	4	2022
17:00:00	TOZEUR - NEFTA	TUNISAIR EXPRESS	UG031	ANNULE	21	4	2022
17:25:00	MARSEILLE	TUNISAIR	TU903	ATTERRI 19:10	21	4	2022
17:30:00	DJERBA	TUNISAIR EXPRESS	UG009	ATTERRI 17:44	21	4	2022
17:45:00	PARIS CDG	AIR FRANCE	AF1184	ATTERRI 18:15	21	4	2022
17:55:00	ALGER	EMIRATES AIRLINE	EK758	ATTERRI 17:52	21	4	2022
18:40:00	BENGHAZI	AFRIQIYAH AIRWAYS	8U452	ATTERRI 19:00	21	4	2022
18:50:00	MITIGA	LIBYAN WINGS	YL820	ATTERRI 21:54	21	4	2022
18:55:00	GENEVE	TUNISAIR	TU701	ATTERRI 19:20	21	4	2022
21:20:00	LONDON STANSTED	TUNISAIR	TU793	ATTERRI 20:56	21	4	2022
21:55:00	PARIS ORLY	TUNISAIR	TU723	ATTERRI 22:16	21	4	2022
22:00:00	ISTANBUL	TURKISH AIRLINES	TK6335	ATTERRI 21:56	21	4	2022
22:00:00	MITIGA	AFRIQIYAH AIRWAYS	8U454	ATTERRI 05:26	21	4	2022
22:30:00	DJERBA	TUNISAIR	TU9035	ATTERRI 23:11	21	4	2022
22:35:00	PARIS CDG	NOUVEL AIR	BJ521	ATTERRI 21:32	21	4	2022
23:15:00	PARIS ORLY	TUNISAIR	TU725	ATTERRI 00:25	21	4	2022
23:35:00	FRANCFORT	LUFTHANSA PASSENGER	LH1326	ATTERRI 23:39	21	4	2022
00:35:00	MADRID	AIR EUROPA	UX1115	ATTERRI 00:30	22	4	2022
01:35:00	JEDDAH	NOUVEL AIR	BJ4449	ATTERRI 03:14	22	4	2022
05:05:00	NOUAKCHOTT	TUNISAIR	TU564	ATTERRI 07:46	22	4	2022
05:15:00	JEDDAH	TUNISAIR	TU1914	ATTERRI 07:11	22	4	2022
07:25:00	NANTES	TRANSAVIA FRANCE	TO9960	ATTERRI 07:20	22	4	2022
07:40:00	PARIS CDG	EXPRESS AIR CARGO	7A111	CARGO	22	4	2022
08:10:00	MITIGA	LIBYAN WINGS	YL800	ATTERRI 07:56	22	4	2022
08:15:00	PARIS ORLY	TRANSAVIA FRANCE	TO4074	ATTERRI 08:21	22	4	2022
08:50:00	PARIS CDG	AIR FRANCE	AF1084	ATTERRI 08:43	22	4	2022
09:15:00	MITIGA	LIBYAN ARAB AIRLINES	LN302	ATTERRI 10:56	22	4	2022
09:35:00	JEDDAH	SAUDI ARABIAN AIRLINES	SV365	ATTERRI 09:44	22	4	2022
09:35:00	JEDDAH	ETIHAD AIRWAYS	EY3403	ATTERRI 09:44	22	4	2022
09:35:00	ROME	ITALIA TRANSPORTO AEREO	AZ864	ATTERRI 09:32	22	4	2022
09:45:00	JEDDAH	TUNISAIR	TU1714	ATTERRI 10:11	22	4	2022
09:50:00	DJERBA	TUNISAIR EXPRESS	UG003	ATTERRI 09:46	22	4	2022
09:55:00	MARSEILLE	INTAIRLINE	01117	ATTERRI 10:07	22	4	2022
10:10:00	BENGHAZI	BERNIQ AIRWAYS	NB101	ATTERRI 09:20	22	4	2022
10:35:00	LE CAIRE	EGYPT AIR	MS843	ATTERRI 10:41	22	4	2022
10:40:00	PARIS CDG	AIR FRANCE	AF1284	ATTERRI 11:01	22	4	2022
10:50:00	CASABLANCA	ROYAL AIR MAROC	AT570	ATTERRI 11:11	22	4	2022
00:00:00	ZLHFFJJEDF564FFD	DJHD5DGSDG54GE	ZZZ999	102.159.152.111	22	4	2022
